idcode,age,race,married,collgrad,south,industry,occupation,union,wage,hours,nevermarried,yrschool,metro,ccity,currexp,prevexp,everworked,uniondues,marriedyrs,unempins,numkids,kidage1,kidage2,kidage3,grade,grade4,wage2,fwt,networth
3439,30,2,1,0,1,4,3,0,4.991946,40,0,12,0,0,11,0,1,0,10,0,0,,,,12,2,4.99,5,-2008.054
3435,41,2,0,0,0,4,6,1,10.70853,40,0,8,1,1,16,0,1,19,0,0,1,7,,,8,1,10.71,6,3708.532
3434,37,2,1,0,1,6,4,0,4.412238,40,0,9,0,0,9,6,1,0,0,0,1,5,,,9,1,4.41,9,-2587.762
3431,26,2,0,0,1,6,3,0,4.452495,17,0,11,1,1,1,1,1,0,0,133,1,6,,,11,1,4.45,8,-2547.505
3429,24,2,1,0,1,9,8,0,3.486311,15,0,12,1,1,0,5,1,0,0,51,3,6,3,2,12,2,3.49,3,-3513.689
3424,28,2,1,0,1,6,5,,4.180602,40,0,12,1,1,1,11,1,21,2,0,1,8,,,12,2,4.18,1,-2819.398
3423,32,2,0,0,1,9,7,0,2.415459,20,0,10,1,1,0,3,1,0,0,263,2,13,10,,10,1,2.42,1,-4584.541
3419,34,2,1,0,1,11,8,1,4.838707,35,0,12,1,0,0,10,1,9,9,0,3,11,10,6,12,2,4.84,1,-2161.292
3418,31,2,1,1,1,11,13,1,7.745568,40,0,16,1,1,3,7,1,14,3,0,0,,,,16,4,7.75,8,745.5678
3416,40,2,0,0,1,5,11,1,7.045088,40,0,13,1,1,7,3,1,18,0,0,0,,,,13,3,7.05,1,45.08829
3414,34,1,1,1,1,11,3,,8.709585,12,0,18,1,1,1,6,1,3,7,219,3,9,6,2,18,4,8.71,4,1709.585
3413,42,1,0,0,1,11,3,0,5.829306,40,0,12,1,0,8,1,1,0,0,0,2,12,8,,12,2,5.83,1,-1170.694
3412,33,1,1,0,1,6,3,,2.616747,40,0,12,0,0,5,2,1,8,0,0,0,,,,12,2,2.62,7,-4383.253
3411,35,1,0,0,1,12,3,1,9.057972,40,0,13,1,1,2,2,1,12,0,0,2,12,5,,13,3,9.06,7,2057.972
3410,41,1,0,0,1,7,3,0,6.787434,40,0,15,0,0,9,8,1,0,0,0,0,,,,15,3,6.79,7,-212.5664
3408,41,1,1,0,0,11,3,0,4.879225,32,0,12,1,0,2,4,1,0,10,0,2,13,6,,12,2,4.88,3,-2120.775
3407,38,1,1,0,1,11,5,0,4.122383,46,0,12,1,0,3,4,1,0,9,0,0,,,,12,2,4.12,4,-2877.617
3406,42,1,1,0,1,11,3,0,6.449271,40,0,11,1,0,20,0,1,0,11,0,3,14,13,6,11,1,6.45,9,-550.7292
3403,37,2,1,0,1,4,6,0,6.441224,40,0,12,1,0,4,12,1,0,2,0,3,9,8,3,12,2,6.44,9,-558.7759
3402,26,2,0,0,1,4,6,0,5.096617,40,0,9,1,0,6,4,1,0,0,0,1,13,,,9,1,5.1,7,-1903.383
3400,31,1,1,0,1,6,3,0,3.872784,40,0,14,1,0,4,7,1,0,0,0,0,,,,14,3,3.87,2,-3127.216
3399,34,1,1,0,1,4,6,,3.051839,40,0,12,1,1,2,9,1,25,4,0,1,15,,,12,2,3.05,0,-3948.161
3394,31,2,0,1,1,11,1,0,11.6103,40,0,16,1,0,7,7,1,0,0,0,0,,,,16,4,11.61,0,4610.305
3393,35,2,1,1,1,12,3,0,10.83736,40,0,16,1,0,0,7,1,0,3,0,0,,,,16,4,10.84,2,3837.357
3392,24,2,0,0,1,9,3,0,5.032206,40,0,14,1,1,0,10,1,0,0,0,2,1,0,,14,3,5.03,9,-1967.794
3391,38,2,1,0,1,11,3,0,4.283414,55,0,12,1,0,11,4,1,0,3,0,1,12,,,12,2,4.28,9,-2716.586
3389,44,2,1,0,1,4,6,1,4.025765,40,0,12,1,1,0,15,1,24,11,0,1,9,,,12,2,4.03,7,-2974.235
3387,34,2,0,0,0,12,3,0,8.582928,35,1,12,1,1,6,11,1,0,0,0,1,6,,,12,2,8.58,7,1582.928
3386,39,2,1,0,1,6,2,0,7.801928,40,0,12,1,0,11,3,1,0,9,0,0,,,,12,2,7.8,6,801.928
3382,28,2,1,0,1,11,3,1,4.227053,40,0,12,1,1,0,8,1,5,0,0,3,11,9,2,12,2,4.23,7,-2772.947
3381,39,2,0,1,0,11,1,0,11.50563,35,0,16,1,1,1,13,1,0,0,0,2,8,4,,16,4,11.51,1,4505.63
3378,39,2,1,0,1,6,6,0,2.697261,30,0,8,1,0,0,4,1,0,5,231,2,12,7,,8,1,2.7,7,-4302.739
3376,32,2,1,1,1,11,13,1,5.611914,53,0,18,1,0,5,1,1,28,9,0,2,16,9,,18,4,5.61,2,-1388.086
3374,42,1,1,0,1,7,2,0,8.260865,45,0,12,1,1,15,3,1,0,10,0,2,18,12,,12,2,8.26,9,1260.865
3372,42,1,0,0,1,10,11,0,4.227053,40,0,13,1,0,2,8,1,0,0,0,1,16,,,13,3,4.23,8,-2772.947
3368,44,1,0,0,1,4,5,0,5.233495,50,0,12,1,0,4,8,1,0,0,0,3,8,8,7,12,2,5.23,9,-1766.505
3366,40,1,1,0,0,4,3,0,7.246377,40,0,14,1,0,8,2,1,0,6,0,0,,,,14,3,7.25,0,246.3775
3362,35,2,0,0,1,6,8,0,4.852005,35,1,12,1,1,6,6,1,0,0,0,0,,,,12,2,4.85,0,-2147.995
3359,43,2,1,0,1,10,8,0,1.811594,20,0,12,1,1,3,11,1,0,10,267,2,19,13,,12,2,1.81,3,-5188.406
3357,34,2,0,0,0,7,3,0,11.50563,35,0,12,1,1,17,0,1,0,0,0,2,4,2,,12,2,11.51,1,4505.63
3356,40,1,1,0,1,9,4,,3.001791,15,0,12,0,0,0,12,1,5,8,284,1,9,,,12,2,3,2,-3998.209
3355,27,1,1,1,1,11,13,0,10.45088,40,0,18,1,0,9,1,1,0,5,0,1,10,,,18,4,10.45,1,3450.882
3353,44,1,1,1,1,11,13,0,10.83736,60,0,18,1,0,15,0,1,0,7,0,3,8,8,2,18,4,10.84,7,3837.357
3347,41,1,1,0,1,11,3,0,4.025765,40,0,12,1,1,8,0,1,0,5,0,0,,,,12,2,4.03,7,-2974.235
3346,41,1,1,0,0,11,1,0,7.045088,40,0,15,1,0,3,6,1,0,3,0,2,11,5,,15,3,7.05,9,45.08829
3344,41,2,0,0,1,12,1,1,6.771333,40,0,12,1,1,0,18,1,4,0,0,2,9,3,,12,2,6.77,1,-228.6668
3342,39,2,0,0,1,11,8,1,4.074072,30,0,12,1,1,16,0,1,2,0,44,1,12,,,12,2,4.07,6,-2925.928
3337,28,1,0,0,1,6,2,0,2.415459,50,0,12,1,0,1,6,1,0,0,0,2,1,0,,12,2,2.42,0,-4584.541
3333,42,1,1,1,1,11,13,0,7.809981,50,0,18,0,0,0,0,0,0,9,0,2,12,7,,18,4,7.81,7,809.9809
3332,35,1,0,0,1,12,3,0,10.06441,40,1,12,1,0,10,2,1,0,0,0,2,12,9,,12,2,10.06,1,3064.413
3328,41,2,0,0,1,12,1,0,5.837359,40,0,14,1,1,3,9,1,0,0,0,2,16,9,,14,3,5.84,2,-1162.641
3326,30,2,1,0,1,8,3,,2.612876,32,0,12,1,1,0,11,1,4,3,0,0,,,,12,2,2.61,7,-4387.124
3325,32,1,1,1,1,11,5,0,12.58454,40,0,18,1,0,3,11,1,0,11,0,0,,,,18,4,12.58,3,5584.54
3320,34,1,1,0,1,11,8,0,3.887958,30,0,12,1,1,4,10,1,0,2,294,2,2,2,,12,2,3.89,4,-3112.042
3319,36,1,0,0,1,6,4,,40.19808,40,0,12,1,1,1,9,1,20,0,0,3,13,6,0,12,2,40.2,9,33198.08
3318,42,1,0,1,1,11,13,0,4.331721,,0,17,1,1,13,3,1,0,0,0,2,10,7,,17,4,4.33,1,-2668.279
3317,29,1,1,0,1,4,3,0,9.782605,38,0,15,1,0,11,0,1,0,4,0,1,18,,,15,3,9.78,4,2782.605
3316,41,1,1,0,1,4,3,0,5.579708,40,0,12,1,1,3,7,1,0,2,0,2,5,5,,12,2,5.58,8,-1420.292
3312,26,2,0,0,1,11,8,,3.135451,40,0,12,1,1,3,3,1,22,0,0,3,13,6,5,12,2,3.14,6,-3864.549
3305,43,1,1,0,1,11,3,0,7.020929,15,0,12,1,0,1,14,1,0,11,285,1,11,,,12,2,7.02,4,20.92934
3303,40,1,1,0,1,3,3,,4.180602,48,0,14,0,0,0,6,1,3,10,0,2,12,8,,14,3,4.18,1,-2819.398
3300,33,1,1,1,1,6,2,0,12.58454,16,0,16,1,0,3,7,1,0,10,45,2,10,4,,16,4,12.58,9,5584.54
3294,43,1,1,0,1,11,3,0,5.636071,20,0,13,1,0,6,8,1,0,1,169,1,13,,,13,3,5.64,5,-1363.929
3293,30,1,1,0,1,6,3,0,5.636071,40,0,12,1,0,10,0,1,0,4,0,0,,,,12,2,5.64,8,-1363.929
3292,40,1,1,0,1,12,3,0,6.191625,40,0,12,1,0,6,12,1,0,0,0,3,9,4,0,12,2,6.19,6,-808.3749
3291,42,1,1,1,1,11,13,0,10.15297,45,0,16,1,0,14,1,1,0,1,0,0,,,,16,4,10.15,4,3152.974
3290,33,1,0,0,1,6,2,0,8.945245,45,0,13,1,0,2,10,1,0,0,0,1,17,,,13,3,8.95,2,1945.245
3289,26,1,1,0,1,11,8,0,5.805152,40,0,12,1,0,5,3,1,0,2,0,3,11,10,5,12,2,5.81,4,-1194.848
3282,24,2,0,1,1,8,3,1,4.025765,50,0,17,1,1,1,3,1,12,0,0,2,6,2,,17,4,4.03,5,-2974.235
3281,35,2,1,1,1,11,13,,8.361203,40,0,16,1,0,0,10,1,14,3,0,2,6,6,,16,4,8.36,7,1361.203
3280,28,2,0,0,1,12,3,1,4.975842,40,0,11,1,1,2,3,1,5,0,0,3,6,5,2,11,1,4.98,7,-2024.157
3278,38,2,0,0,1,11,8,0,4.549112,40,0,12,1,1,2,7,1,0,0,0,0,,,,12,2,4.55,0,-2450.888
3277,28,2,0,1,1,11,3,0,5.805152,40,0,16,1,1,1,9,1,0,0,0,2,8,8,,16,4,5.81,0,-1194.848
3276,42,2,1,0,1,11,1,0,11.35266,40,0,15,1,1,1,18,1,0,2,0,1,9,,,15,3,11.35,9,4352.655
3270,37,2,1,0,1,12,3,,5.17354,40,0,13,1,0,7,8,1,6,3,0,1,9,,,13,3,5.17,1,-1826.46
3268,31,2,1,0,0,4,6,1,10.77,40,0,10,1,1,2,3,1,6,11,0,3,16,9,5,10,1,10.77,9,3769.998
3266,39,2,0,0,1,11,8,0,2.858293,28,0,12,0,0,1,5,1,0,0,86,3,9,4,4,12,2,2.86,5,-4141.708
3264,36,1,1,0,1,11,8,0,4.396134,40,0,10,0,0,7,2,1,0,1,0,1,7,,,10,1,4.4,9,-2603.866
3263,36,1,1,1,1,11,13,0,4.114329,40,0,16,1,0,12,2,1,0,6,0,0,,,,16,4,4.11,9,-2885.671
3260,26,1,0,0,1,,,0,2.926421,10,0,12,0,0,1,3,1,0,0,86,2,7,6,,12,2,2.93,5,-4073.579
3259,29,1,1,0,1,7,3,0,6.972622,40,0,12,1,1,4,2,1,0,3,0,0,,,,12,2,6.97,0,-27.37808
3258,38,1,1,1,1,11,13,1,6.811594,50,0,16,1,1,6,12,1,9,0,0,1,16,,,16,4,6.81,3,-188.4065
3256,35,1,1,0,1,11,3,0,4.130433,45,0,12,1,0,7,4,1,0,6,0,3,16,11,7,12,2,4.13,2,-2869.567
3255,42,1,1,1,1,11,13,1,7.069242,50,0,17,1,0,9,6,1,9,0,0,3,13,7,3,17,4,7.07,6,69.24248
3253,29,1,1,0,1,6,4,,40.19808,40,0,12,0,0,3,9,1,14,8,0,2,11,5,,12,2,40.2,8,33198.08
3252,26,1,1,0,1,9,7,0,1.892108,28,0,9,0,0,1,2,1,0,4,51,2,5,5,,9,1,1.89,1,-5107.892
3250,36,1,0,0,0,11,8,,40.19808,40,0,9,0,0,2,2,1,14,0,0,2,14,13,,9,1,40.2,8,33198.08
3248,45,1,1,0,1,6,3,0,3.099838,25,0,12,0,0,2,3,1,0,5,191,0,,,,12,2,3.1,7,-3900.162
3247,29,1,1,0,1,7,3,0,3.623188,23,0,12,0,0,0,6,1,0,9,258,3,9,7,6,12,2,3.62,2,-3376.812
3246,29,1,0,0,1,11,8,0,3.075684,40,0,12,0,0,1,3,1,0,0,0,3,8,2,2,12,2,3.08,7,-3924.316
3245,34,1,1,0,1,11,3,0,2.874396,35,0,12,1,1,3,6,1,,11,0,0,,,,12,2,2.87,5,-4125.604
3243,35,1,1,0,1,7,2,0,6.191625,40,0,12,0,0,7,10,1,0,11,0,0,,,,12,2,6.19,7,-808.3749
3240,38,2,0,0,1,6,6,0,3.019324,40,1,10,0,0,4,5,1,0,0,0,1,15,,,10,1,3.02,1,-3980.676
3239,36,2,0,0,1,4,6,0,3.502414,40,0,11,0,0,1,7,1,0,0,0,1,13,,,11,1,3.5,9,-3497.586
3238,26,2,1,0,1,11,8,,1.930993,40,0,12,0,0,2,7,1,24,0,0,1,15,,,12,2,1.93,9,-5069.007
3236,32,2,1,0,1,4,6,0,2.818035,40,0,10,0,0,5,5,1,0,11,0,1,11,,,10,1,2.82,5,-4181.965
3235,43,1,1,0,1,7,2,0,7.801928,40,0,12,0,0,17,1,1,0,10,0,0,,,,12,2,7.8,0,801.928
3232,35,1,1,0,1,6,3,0,5.161031,45,0,10,0,0,13,5,1,0,6,0,3,4,4,0,10,1,5.16,3,-1838.969
3231,40,1,1,0,1,11,8,0,2.987117,30,0,12,0,0,0,0,0,0,9,80,2,8,7,,12,2,2.99,5,-4012.883
3229,43,1,1,0,1,6,8,0,2.898549,40,0,10,0,0,1,1,1,0,11,0,3,6,2,0,10,1,2.9,4,-4101.451
3228,36,2,0,0,1,11,8,1,2.73752,38,1,12,0,0,15,0,1,14,0,0,1,7,,,12,2,2.74,2,-4262.48
3227,39,2,0,0,1,9,7,,2.926421,12,0,9,0,0,3,7,1,17,0,72,3,14,7,7,9,1,2.93,8,-4073.579
3222,44,2,0,1,1,11,13,0,8.937197,52,1,17,0,0,0,0,0,0,0,0,0,,,,17,4,8.94,4,1937.197
3219,38,1,1,1,0,11,2,0,11.77133,50,0,18,1,1,5,8,1,0,4,0,2,10,10,,18,4,11.77,7,4771.333
3218,41,2,0,0,1,11,8,0,5.346215,40,0,12,1,0,9,8,1,0,0,0,3,10,6,6,12,2,5.35,8,-1653.785
3217,37,2,0,0,1,5,6,1,8.132044,20,0,13,1,1,3,3,1,23,0,51,2,6,6,,13,3,8.13,5,1132.044
3215,42,2,1,0,1,9,3,0,3.887958,20,0,12,0,0,9,0,1,0,10,46,0,,,,12,2,3.89,7,-3112.042
3214,31,2,0,0,1,6,3,0,5.072463,40,1,12,1,1,,,1,0,0,0,2,7,7,,12,2,5.07,4,-1927.537
3212,38,2,1,0,1,4,6,1,4.025765,30,0,10,0,0,8,5,1,16,8,15,2,6,4,,10,1,4.03,7,-2974.235
3211,35,2,1,0,1,6,8,0,4.186793,43,0,8,0,0,3,7,1,0,10,0,2,6,3,,8,1,4.19,7,-2813.207
3209,36,2,0,0,1,6,8,0,2.415459,25,1,12,0,0,2,7,1,0,0,144,2,8,7,,12,2,2.42,5,-4584.541
3208,40,2,1,0,1,11,8,0,5.233495,40,0,12,1,0,0,0,0,0,8,0,3,6,4,2,12,2,5.23,6,-1766.505
3205,38,2,1,0,1,11,1,0,4.227053,40,0,9,0,0,5,9,1,0,11,0,1,17,,,9,1,4.23,2,-2772.947
3204,45,1,0,1,1,11,1,0,11.6103,40,0,18,0,0,18,0,1,0,0,0,0,,,,18,4,11.61,3,4610.305
3203,29,1,1,0,1,4,3,0,5.434783,48,0,11,0,0,10,1,1,0,2,0,2,12,5,,11,1,5.43,3,-1565.218
3202,27,1,0,0,1,7,3,0,8.57859,45,0,15,0,0,1,10,1,0,0,0,1,14,,,15,3,8.58,7,1578.59
3200,40,2,1,0,1,11,1,0,6.199676,15,0,12,0,0,3,5,1,0,0,77,2,11,8,,12,2,6.2,3,-800.3245
3199,33,2,0,0,1,9,7,0,1.151368,35,0,12,0,0,,,1,0,0,0,1,15,,,12,2,1.15,6,-5848.632
3198,34,2,1,0,1,9,7,0,3.526568,8,0,9,0,0,1,7,1,0,5,103,0,,,,9,1,3.53,2,-3473.432
3197,37,2,1,0,1,6,8,,2.090301,24,0,11,0,0,10,3,1,25,7,153,1,10,,,11,1,2.09,4,-4909.699
3195,44,2,0,0,1,4,6,0,4.790658,42,0,12,0,0,16,3,1,0,0,0,1,11,,,12,2,4.79,0,-2209.342
3191,35,2,1,0,1,4,6,0,7.246377,40,0,9,1,1,12,3,1,0,6,0,2,13,6,,9,1,7.25,8,246.3775
3189,37,2,1,0,1,4,6,0,6.626406,48,0,12,0,0,3,8,1,0,8,0,0,,,,12,2,6.63,5,-373.5943
3188,39,2,0,0,1,4,6,1,3.4219,40,1,13,0,0,10,6,1,27,0,0,0,,,,13,3,3.42,0,-3578.1
3186,31,2,1,0,1,4,6,1,6.537838,45,0,12,1,1,9,2,1,13,10,0,3,6,0,0,12,2,6.54,0,-462.1615
3185,34,1,1,0,1,4,6,,7.357856,40,0,12,0,0,1,8,1,29,7,0,1,14,,,12,2,7.36,7,357.8558
3182,43,1,1,0,1,4,3,0,6.038648,40,0,12,0,0,16,4,1,0,1,0,2,13,9,,12,2,6.04,7,-961.3524
3181,36,1,1,1,1,11,13,0,11.0628,35,0,17,0,0,10,3,1,0,2,0,3,13,7,7,17,4,11.06,7,4062.8
3179,34,1,1,0,1,6,3,0,8.05153,40,0,12,0,0,4,11,1,0,8,0,3,5,3,0,12,2,8.05,7,1051.53
3175,40,1,0,1,0,12,1,0,11.03059,40,1,16,1,1,14,2,1,0,0,0,0,,,,16,4,11.03,2,4030.594
3174,25,2,1,0,0,8,8,,4.180602,20,0,12,1,0,1,7,1,11,10,30,2,12,5,,12,2,4.18,6,-2819.398
3173,43,1,0,0,1,4,6,0,5.990337,40,0,10,1,0,9,0,1,0,0,0,2,13,9,,10,1,5.99,1,-1009.663
3172,40,1,0,0,0,11,2,0,15.48309,35,0,12,1,0,19,0,1,0,0,0,1,6,,,12,2,15.48,2,8483.091
3171,36,1,0,0,1,4,5,0,6.843801,43,1,12,0,0,12,5,1,0,0,0,3,10,7,2,12,2,6.84,7,-156.1995
3170,34,1,0,0,1,9,8,0,3.663445,55,0,9,0,0,2,10,1,0,0,0,2,12,7,,9,1,3.66,8,-3336.554
3169,35,1,1,0,1,9,8,0,5.442833,37,0,12,1,0,4,11,1,0,9,0,2,11,6,,12,2,5.44,8,-1557.167
3166,35,2,1,0,1,11,8,0,2.938808,12,0,10,1,0,0,9,1,0,8,232,2,5,5,,10,1,2.94,1,-4061.192
3164,35,2,1,1,0,11,13,0,11.22383,40,0,18,1,0,12,2,1,0,0,0,1,5,,,18,4,11.22,8,4223.828
3159,43,1,1,1,0,,13,1,13.01932,40,0,18,1,0,5,7,1,26,8,0,1,14,,,18,4,13.02,8,6019.322
3158,38,2,0,0,1,11,8,0,4.025765,40,0,12,0,0,1,9,1,0,0,0,0,,,,12,2,4.03,5,-2974.235
3157,40,2,0,0,1,11,3,0,5.048307,40,0,12,1,0,17,1,1,0,0,0,3,7,7,3,12,2,5.05,4,-1951.693
3156,42,2,0,0,1,6,4,0,4.64573,40,0,12,1,1,4,6,1,0,0,0,2,5,4,,12,2,4.65,5,-2354.27
3151,41,2,0,0,1,9,8,0,4.694041,42,1,12,1,1,3,14,1,0,0,0,1,10,,,12,2,4.69,9,-2305.959
3148,37,2,0,0,1,4,6,0,2.818035,40,0,12,1,1,5,4,1,0,0,0,0,,,,12,2,2.82,7,-4181.965
3145,36,2,1,0,1,6,2,0,380000,40,0,12,1,1,0,0,0,0,11,0,0,,,,12,2,4.84,6,-2161.032
3144,35,2,0,0,1,11,8,0,5.032206,32,1,12,1,1,14,0,1,0,0,0,3,11,11,6,12,2,5.03,6,-1967.794
3138,31,1,1,1,1,11,1,1,4.516906,60,0,16,1,1,7,0,1,26,3,0,1,11,,,16,4,4.52,7,-2483.094
3135,31,2,1,0,1,4,3,0,6.223832,40,0,12,1,1,11,0,1,0,11,0,3,7,2,2,12,2,6.22,2,-776.1678
3133,36,1,1,0,1,11,1,0,8.236711,40,0,14,0,0,4,14,1,0,6,0,2,8,7,,14,3,8.24,5,1236.711
3132,35,1,0,1,1,10,2,0,9.444442,41,0,16,0,0,17,0,1,0,0,0,3,12,8,6,16,4,9.44,4,2444.442
3127,38,1,1,1,1,11,13,0,10.66828,45,0,18,1,1,3,17,1,0,6,0,3,13,8,7,18,4,10.67,5,3668.277
3122,33,2,1,1,1,11,13,0,8.518515,40,0,18,0,0,16,0,1,0,11,0,0,,,,18,4,8.52,5,1518.515
3120,41,2,0,0,1,10,8,0,3.220612,40,0,9,0,0,0,5,1,0,0,0,2,15,9,,9,1,3.22,0,-3779.388
3119,48,1,1,0,1,4,1,0,9.758451,40,0,13,1,0,8,19,1,0,2,0,2,10,8,,13,3,9.76,4,2758.45
3118,43,1,1,0,1,4,6,1,7.713361,40,0,9,1,0,19,0,1,16,1,0,0,,,,9,1,7.71,9,713.3608
3116,25,2,1,0,0,6,2,,7.525084,65,0,12,1,0,1,2,1,23,8,111,0,,,,12,2,7.53,9,525.0836
3115,40,2,1,0,1,4,5,0,3.743959,40,0,12,1,0,18,0,1,0,9,0,2,6,4,,12,2,3.74,4,-3256.041
3114,33,2,0,0,0,12,3,1,9.066018,40,1,14,1,1,5,7,1,21,0,0,3,9,8,7,14,3,9.07,7,2066.018
3111,26,2,0,0,1,6,3,,4.322766,40,1,12,1,1,0,1,1,14,0,0,1,13,,,12,2,4.32,2,-2677.234
3108,39,2,1,1,1,11,13,1,8.599029,45,0,18,1,1,17,0,1,3,1,0,2,6,3,,18,4,8.6,5,1599.029
3107,32,2,0,0,1,11,3,0,5.06441,40,1,9,1,1,10,0,1,0,0,0,0,,,,9,1,5.06,9,-1935.59
3106,39,2,0,0,1,6,8,0,4.025765,30,0,12,1,1,10,5,1,0,0,0,1,11,,,12,2,4.03,3,-2974.235
3099,44,2,0,0,1,11,8,0,3.679549,35,0,8,0,0,4,6,1,0,0,0,0,,,,8,1,3.68,8,-3320.451
3098,37,1,1,0,1,7,3,,4.222408,24,0,12,0,0,3,9,1,4,8,104,2,19,13,,12,2,4.22,8,-2777.592
3097,42,2,1,0,1,11,8,0,2.383252,37,0,8,0,0,4,3,1,0,10,0,3,9,9,7,8,1,2.38,7,-4616.748
3096,35,2,1,0,1,11,8,0,3.985505,35,0,11,0,0,9,2,1,0,2,0,1,15,,,11,1,3.99,4,-3014.495
3095,24,2,1,0,1,11,8,0,4.621576,40,0,8,0,0,2,6,1,0,7,0,2,11,4,,6,1,4.62,8,-2378.424
3090,38,2,0,0,1,11,3,0,2.884614,22,0,12,0,0,0,7,1,0,0,143,0,,,,12,2,2.88,9,-4115.386
3079,35,2,0,0,1,11,3,0,3.293073,40,1,12,0,0,0,0,0,0,0,0,0,,,,12,2,3.29,0,-3706.927
3078,45,2,1,1,0,11,1,1,16.49758,35,0,17,1,0,8,4,1,17,3,0,1,17,,,17,4,16.5,0,9497.578
3073,32,1,1,0,1,6,2,0,4.066022,37,0,8,0,0,5,6,1,0,11,0,1,15,,,7,1,4.07,5,-2933.978
3072,41,1,1,0,1,11,3,,2.628296,18,0,12,0,0,2,12,1,8,0,293,0,,,,12,2,2.63,8,-4371.704
3070,24,1,1,0,1,8,3,,3.718949,20,0,12,1,1,2,8,1,23,4,206,0,,,,12,2,3.72,6,-3281.051
3069,36,1,1,0,1,7,4,,5.972288,28,0,12,1,0,2,8,1,4,10,78,0,,,,12,2,5.97,7,-1027.712
3066,44,1,1,1,1,4,2,0,10.25765,40,0,16,0,0,11,4,1,0,3,0,3,11,6,3,16,4,10.26,8,3257.646
3065,34,1,0,0,1,4,5,0,5.06441,55,1,13,1,0,6,7,1,0,0,0,3,9,9,3,13,3,5.06,8,-1935.59
3063,36,1,1,1,1,11,13,0,6.578098,40,0,18,0,0,1,9,1,0,10,0,3,5,3,2,18,4,6.58,0,-421.9017
3062,31,1,0,0,1,11,3,0,5.837359,40,0,12,1,1,1,16,1,0,0,0,0,,,,12,2,5.84,8,-1162.641
3061,42,1,1,1,1,11,13,0,7.004828,42,0,16,1,0,7,2,1,0,6,0,2,18,11,,16,4,7,5,4.828453
3060,42,2,1,0,1,11,8,0,2.777777,30,0,8,0,0,10,0,1,0,6,293,1,13,,,8,1,2.78,5,-4222.223
3059,40,1,1,1,1,1,3,0,10.62802,7,0,17,1,1,1,13,1,0,2,105,2,12,8,,17,4,10.63,9,3628.017
3058,37,1,1,0,1,9,3,0,5.917873,40,0,12,1,0,1,10,1,0,11,0,2,13,6,,12,2,5.92,3,-1082.127
3056,45,2,0,0,1,4,3,1,14.1214,45,0,9,1,1,0,17,1,24,0,0,0,,,,9,1,14.12,3,7121.402
3052,39,1,1,0,1,11,3,0,4.64573,40,0,12,1,0,3,9,1,0,11,0,3,10,6,4,12,2,4.65,1,-2354.27
3050,42,1,1,0,1,7,4,0,5.53945,40,0,10,1,0,0,16,1,0,10,0,0,,,,10,1,5.54,5,-1460.55
3049,39,1,1,1,1,11,1,0,11.03059,33,0,16,1,1,3,12,1,0,2,0,2,13,9,,16,4,11.03,5,4030.594
3048,38,2,0,0,1,6,6,1,2.697261,40,0,11,1,0,10,2,1,19,0,0,1,13,,,11,1,2.7,7,-4302.739
3047,29,2,0,0,1,12,3,0,10,40,1,14,1,0,11,0,1,0,0,0,1,9,,,14,3,10,1,1904.991
3046,44,2,0,0,1,11,3,,4.413701,35,0,12,1,0,9,3,1,23,0,0,2,17,10,,12,2,4.41,2,-2586.299
3045,43,1,1,0,1,4,6,0,5.53945,48,0,11,1,0,6,14,1,0,0,0,2,9,4,,11,1,5.54,2,-1460.55
3044,34,1,1,0,1,4,6,0,6.771333,48,0,12,1,0,17,0,1,0,6,0,2,4,1,,12,2,6.77,6,-228.6668
3043,37,2,0,0,1,4,1,1,16.47676,40,1,12,1,0,9,11,1,22,0,0,2,7,6,,12,2,16.48,5,9476.761
3042,25,2,0,0,1,4,6,0,4.830918,40,1,12,1,0,9,2,1,0,0,0,0,,,,12,2,4.83,1,-2169.082
3040,39,2,0,0,1,4,11,,3.502414,40,0,10,1,0,15,0,1,12,0,0,2,9,9,,10,1,3.5,3,-3497.586
3038,39,1,1,0,0,4,2,,5.852843,20,0,12,1,0,0,6,1,27,8,213,2,11,5,,12,2,5.85,8,-1147.157
3037,24,1,1,1,1,11,13,0,4.64573,1,0,18,1,1,0,4,1,0,1,98,3,14,9,4,18,4,4.65,4,-2354.27
3036,39,1,1,1,1,11,13,0,12.77777,40,0,18,1,0,9,4,1,0,11,0,1,14,,,18,4,12.78,9,5777.775
3035,31,1,1,1,1,11,13,0,5.265698,60,0,17,1,1,6,0,1,0,4,0,0,,,,17,4,5.27,7,-1734.302
3028,26,2,1,0,1,11,3,0,2.785829,40,0,12,0,0,6,2,1,0,11,0,3,8,6,2,12,2,2.79,0,-4214.171
3027,22,2,0,1,1,11,3,,2.938808,20,1,17,0,0,,,1,27,0,200,3,13,9,2,17,4,2.94,4,-4061.192
3026,36,2,0,0,1,4,6,0,2.697261,40,0,10,0,0,0,18,1,0,0,0,3,15,12,6,10,1,2.7,1,-4302.739
3023,39,1,1,1,1,11,3,0,6.384861,40,0,18,0,0,3,6,1,0,10,0,0,,,,18,4,6.38,9,-615.1395
3020,35,1,0,1,1,11,3,0,10.61996,35,1,16,0,0,11,4,1,0,0,0,0,,,,16,4,10.62,8,3619.963
3016,32,2,1,1,1,4,5,0,14.71014,40,0,16,1,0,9,3,1,0,11,0,2,13,8,,16,4,14.71,4,7710.137
